tradeDate,open,high,low,close,volume
1998/9/11,13010,13010,13010,13010,40
1998/9/14,13010,13010,13010,13010,30
1998/9/16,13200,13200,13200,13200,40
1998/9/22,13200,13200,13200,13200,20
1998/9/23,13150,13160,13150,13160,110
1998/9/28,13100,13120,13100,13120,70
1998/9/29,13100,13120,13100,13120,120
1998/10/7,13100,13100,13100,13100,20
1998/10/8,13120,13150,13100,13100,76
1998/10/9,13050,13050,13040,13040,140
1998/10/19,13440,13440,13440,13440,2
1998/10/22,13500,13500,13500,13500,2
1998/10/23,13450,13450,13450,13450,10
1998/11/12,13700,13700,13700,13700,30
1998/11/18,13600,13650,13600,13650,200
1998/11/19,13650,13670,13650,13670,90
1998/11/20,13600,13680,13600,13670,250
1998/11/23,13700,13710,13670,13710,202
1998/11/24,13760,13760,13760,13760,100
1998/11/25,13800,13820,13800,13820,140
1998/11/26,13800,13820,13800,13820,80
1998/11/27,13800,13930,13800,13930,200
1998/11/30,13900,14000,13900,14000,200
1998/12/1,13900,13930,13900,13930,200
1998/12/2,14000,14020,14000,14000,300
1998/12/3,13900,14050,13900,14000,450
1998/12/4,13900,14000,13900,14000,404
1998/12/7,13930,14120,13930,14120,220
1998/12/8,14100,14100,14050,14050,110
1998/12/9,14100,14100,14050,14100,380
1998/12/10,14010,14080,14010,14050,162
1998/12/11,14010,14100,14000,14000,346
1998/12/14,13900,14000,13900,14000,102
1998/12/15,14100,14100,14000,14050,140
